timestamp,printerStatus,Job_Owner_ID,Job_Owner_Name,JobProgress
1761102198756,OFFLINE,N/A,N/A,0
1761102126121,OFFLINE,N/A,N/A,0
1761102053352,OFFLINE,N/A,N/A,0
1761101980971,OFFLINE,N/A,N/A,0
1761101909337,OFFLINE,N/A,N/A,0
1761101837082,OFFLINE,N/A,N/A,0
1761101765265,OFFLINE,N/A,N/A,0
1761101692660,OFFLINE,N/A,N/A,0
1761101618957,OFFLINE,N/A,N/A,0
1761101546101,OFFLINE,N/A,N/A,0
1761101473543,OFFLINE,N/A,N/A,0
1761101399813,OFFLINE,N/A,N/A,0
1761101327114,OFFLINE,N/A,N/A,0
1761101254361,OFFLINE,N/A,N/A,0
1761101181907,OFFLINE,N/A,N/A,0
1761101109419,OFFLINE,N/A,N/A,0
1761101036672,OFFLINE,N/A,N/A,0
1761100963888,OFFLINE,N/A,N/A,0
1761100891197,OFFLINE,N/A,N/A,0
1761100818578,OFFLINE,N/A,N/A,0
1761100746786,OFFLINE,N/A,N/A,0
1761100674521,OFFLINE,N/A,N/A,0
1761100602121,OFFLINE,N/A,N/A,0
1761100528380,OFFLINE,N/A,N/A,0
1761100455827,OFFLINE,N/A,N/A,0
1761100382246,OFFLINE,N/A,N/A,0
1761100310565,OFFLINE,N/A,N/A,0
1761100236796,OFFLINE,N/A,N/A,0
1761100164253,OFFLINE,N/A,N/A,0
1761100091405,OFFLINE,N/A,N/A,0
1761100018886,OFFLINE,N/A,N/A,0
1761099946173,OFFLINE,N/A,N/A,0
1761099873625,OFFLINE,N/A,N/A,0
1761099799618,OFFLINE,N/A,N/A,0
1761099726061,OFFLINE,N/A,N/A,0
1761099652397,OFFLINE,N/A,N/A,0
1761099579937,OFFLINE,N/A,N/A,0
1761099507062,OFFLINE,N/A,N/A,0
1761099433272,OFFLINE,N/A,N/A,0
1761099360430,OFFLINE,N/A,N/A,0
1761099286983,OFFLINE,N/A,N/A,0
1761099213956,OFFLINE,N/A,N/A,0
1761099140256,OFFLINE,N/A,N/A,0
1761099068358,OFFLINE,N/A,N/A,0
1761098995835,OFFLINE,N/A,N/A,0
1761098923176,OFFLINE,N/A,N/A,0
1761098849399,OFFLINE,N/A,N/A,0
1761098775945,OFFLINE,N/A,N/A,0
1761098703446,OFFLINE,N/A,N/A,0
1761098631310,OFFLINE,N/A,N/A,0
1761098557046,OFFLINE,N/A,N/A,0
1761098483431,OFFLINE,N/A,N/A,0
1761098409694,OFFLINE,N/A,N/A,0
1761098336832,OFFLINE,N/A,N/A,0
1761098265318,OFFLINE,N/A,N/A,0
1761098192708,OFFLINE,N/A,N/A,0
1761098120222,OFFLINE,N/A,N/A,0
1761098048606,OFFLINE,N/A,N/A,0
1761097976029,OFFLINE,N/A,N/A,0
1761097903394,OFFLINE,N/A,N/A,0
1761097829692,OFFLINE,N/A,N/A,0
1761097757712,OFFLINE,N/A,N/A,0
1761097683981,OFFLINE,N/A,N/A,0
1761097611959,OFFLINE,N/A,N/A,0
1761097539606,OFFLINE,N/A,N/A,0
1761097467906,OFFLINE,N/A,N/A,0
1761097395294,OFFLINE,N/A,N/A,0
1761097322886,OFFLINE,N/A,N/A,0
1761097251224,OFFLINE,N/A,N/A,0
1761097179461,OFFLINE,N/A,N/A,0
1761097106079,OFFLINE,N/A,N/A,0
1761097033333,OFFLINE,N/A,N/A,0
1761096960614,OFFLINE,N/A,N/A,0
1761096887806,OFFLINE,N/A,N/A,0
1761096816132,OFFLINE,N/A,N/A,0
1761096743604,OFFLINE,N/A,N/A,0
1761096670948,OFFLINE,N/A,N/A,0
1761096598216,OFFLINE,N/A,N/A,0
1761096525715,OFFLINE,N/A,N/A,0
1761096452899,OFFLINE,N/A,N/A,0
1761096381450,OFFLINE,N/A,N/A,0
